,Date & Time,feature0,feature1,feature2,feature3_1,feature3_2,feature3_3,feature3_4,feature3_5,feature3_6,feature3_7,feature3_8,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20_0,feature20_1,feature20_2,feature20_3,feature20_4,feature20_5,feature20_6,feature20_7,feature28_0,feature28_1,feature28_2,feature28_3,feature28_4,feature28_5,feature28_6,feature28_7,feature36_0,feature36_1,feature36_2,feature36_3,feature36_4,feature36_5,feature36_6,feature36_7,feature44_0,feature44_1,feature44_2,feature44_3,feature44_4,feature44_5,feature44_6,feature44_7,feature52_0,feature52_1,feature52_2,feature52_3,feature52_4,feature52_5,feature52_6,feature52_7,feature60,feature61_0,feature61_1,feature61_2,feature61_3,feature61_4,feature61_5,feature61_6,feature61_7,feature69_0,feature69_1,feature69_2,feature69_3,feature69_4,feature69_5,feature69_6,feature69_7,feature77_0,feature77_1,feature77_2,feature77_3,feature77_4,feature77_5,feature77_6,feature77_7,feature85_0,feature85_1,feature85_2,feature85_3,feature85_4,feature85_5,feature85_6,feature85_7
427,	2020-08-14 10:27:29,204.53,17.53,4.0,0.0,0.0,0.0,413.0,,,,,0.0,9.2,93588.0,227.0,413.0,12.92,4.0,,,4.0,3.0,28.0,2.0,20.0,21.0,12.0,27.0,-88.56,-106.69,-81.25,-109.44,-87.56,-95.25,-98.75,-102.06,-80.13,-84.69,-71.5,-86.31,-82.25,-85.69,-85.94,-86.0,,,,,,,,,,,,,,,,,,27.25,9.25,36.5,7.0,27.44,18.5,18.13,15.31,25.94,21.38,36.13,17.31,22.88,14.75,22.5,16.13,,,,,,,,,,,,,,,,
428,	2020-08-14 10:27:30,196.65,17.8,4.0,0.0,0.0,0.0,454.0,,,,,0.0,10.35,96985.0,214.0,454.0,12.8,4.0,,,4.0,3.0,28.0,2.0,20.0,21.0,12.0,27.0,-88.63,-107.69,-81.31,-110.06,-87.44,-95.06,-98.69,-102.06,-80.06,-84.56,-71.56,-86.31,-81.75,-85.75,-86.19,-86.38,,,,,,,,,,,,,,,,,,26.5,9.44,35.69,6.5,28.56,17.63,18.44,15.56,25.75,21.5,33.88,17.44,23.31,15.06,22.31,15.25,,,,,,,,,,,,,,,,
429,	2020-08-14 10:27:30,223.7,17.77,4.0,0.0,0.0,0.0,459.0,,,,,0.0,8.06,100196.0,218.0,459.0,12.74,4.0,,,4.0,28.0,3.0,12.0,20.0,21.0,22.0,27.0,-88.69,-81.38,-108.56,-98.63,-87.38,-95.38,-100.69,-102.0,-80.13,-71.19,-84.5,-86.0,-81.75,-85.44,-86.19,-86.06,,,,,,,,,,,,,,,,,,26.13,36.19,8.06,19.31,28.81,16.69,11.44,16.25,24.94,34.75,21.31,21.5,22.63,15.81,18.19,15.31,,,,,,,,,,,,,,,,
0,	2020-08-14 10:31:25,206.92,18.47,4.0,0.0,0.0,0.0,655.0,,,,,0.0,11.37,95855.0,146.0,655.0,12.9,4.0,,,16.0,12.0,28.0,5.0,20.0,21.0,4.0,27.0,-115.5,-99.56,-83.06,-104.94,-91.5,-97.56,-91.5,-104.25,-91.25,-90.38,-81.06,-91.44,-81.19,-89.31,-82.06,-85.0,,,,,,,,,,,,,,,,,,-17.88,20.19,36.81,14.5,27.63,17.38,28.5,13.94,-7.19,14.13,24.94,15.13,21.0,9.19,23.13,19.31,,,,,,,,,,,,,,,,
1,	2020-08-14 10:31:26,204.9,16.65,4.0,0.0,0.0,0.0,518.0,,,,,0.0,1.34,90058.0,174.0,518.0,12.74,4.0,,,16.0,27.0,5.0,12.0,20.0,21.0,4.0,28.0,-106.88,-100.69,-102.25,-96.25,-88.13,-94.44,-88.19,-80.38,-91.56,-85.38,-90.63,-90.88,-82.88,-91.25,-82.56,-85.63,,,,,,,,,,,,,,,,,,-11.69,14.38,14.25,20.44,28.44,16.94,28.13,37.69,-7.38,20.63,16.06,16.31,19.81,7.75,23.25,20.13,,,,,,,,,,,,,,,,
2,	2020-08-14 10:31:27,206.47,18.82,4.0,0.0,0.0,0.0,524.0,,,,,0.0,12.69,97255.0,186.0,524.0,12.9,4.0,37.63,-76.13,12.0,27.0,29.0,4.0,20.0,11.0,28.0,26.0,-96.5,-101.56,-91.88,-88.94,-88.69,-103.69,-79.69,-97.0,-88.38,-81.56,-86.19,-79.0,-80.0,-87.88,-76.44,-86.81,,,,,,,,,,,,,,,,,-80.5,20.38,13.63,24.69,28.44,27.13,16.44,38.19,17.31,15.38,20.38,16.13,24.06,20.19,20.06,27.81,14.25,,,,,,,,,,,,,,,,
3,	2020-08-14 10:31:28,212.17,18.76,4.0,0.0,0.0,0.0,424.0,,,,,0.0,4.44,79440.0,187.0,424.0,12.92,4.0,,,12.0,28.0,27.0,29.0,20.0,11.0,4.0,26.0,-96.44,-79.94,-101.31,-92.5,-89.5,-104.06,-89.31,-97.13,-86.75,-73.38,-81.31,-83.63,-78.75,-87.88,-78.0,-85.44,,,,,,,,,,,,,,,,,,21.19,37.38,15.56,23.81,26.19,16.5,28.5,17.19,16.56,31.19,20.31,18.0,20.75,19.5,24.0,14.69,,,,,,,,,,,,,,,,
4,	2020-08-14 10:31:29,222.86,20.83,4.0,0.0,0.0,0.0,488.0,,,,,0.0,10.31,89777.0,184.0,488.0,13.34,4.0,,,11.0,26.0,27.0,29.0,20.0,12.0,4.0,28.0,-103.69,-97.56,-101.94,-93.0,-89.38,-96.19,-88.88,-80.19,-88.5,-85.31,-81.56,-83.88,-78.63,-86.44,-77.75,-73.94,,,,,,,,,,,,,,,,,,15.44,18.63,15.13,23.5,26.19,20.75,28.19,36.38,18.56,14.31,19.63,16.75,21.31,16.94,24.5,29.88,,,,,,,,,,,,,,,,
5,	2020-08-14 10:31:30,211.74,21.01,4.0,0.0,0.0,0.0,549.0,,,,,0.0,3.63,75344.0,137.0,549.0,13.48,4.0,,,11.0,29.0,26.0,4.0,20.0,12.0,28.0,27.0,-103.19,-92.69,-96.25,-87.38,-87.5,-94.63,-79.94,-100.19,-87.88,-85.31,-86.69,-77.38,-78.5,-86.5,-75.5,-82.0,,,,,,,,,,,,,,,,,,16.56,25.31,18.56,28.69,26.5,21.19,36.13,16.69,19.5,16.0,14.56,25.69,21.5,16.38,28.44,20.56,,,,,,,,,,,,,,,,
6,	2020-08-14 10:31:31,206.07,20.37,4.0,0.0,0.0,0.0,606.0,,,,,0.0,11.86,92415.0,153.0,606.0,13.22,4.0,,,11.0,29.0,28.0,4.0,20.0,12.0,26.0,27.0,-104.5,-93.94,-81.31,-88.69,-89.81,-95.75,-98.56,-102.25,-87.94,-85.38,-76.06,-78.5,-80.13,-87.25,-86.56,-81.81,,,,,,,,,,,,,,,,,,15.5,22.69,36.13,27.56,25.06,20.63,17.25,15.44,19.25,16.0,29.13,25.44,20.38,16.5,14.25,19.63,,,,,,,,,,,,,,,,
7,	2020-08-14 10:31:32,200.65,19.76,4.0,0.0,0.0,0.0,481.0,,,,,0.0,10.81,92851.0,193.0,481.0,12.86,4.0,,,16.0,27.0,26.0,4.0,20.0,11.0,29.0,28.0,-111.25,-101.44,-99.5,-89.13,-90.56,-105.19,-94.19,-81.81,-88.13,-83.25,-87.81,-79.19,-80.44,-88.13,-86.88,-76.94,,,,,,,,,,,,,,,,,,-14.94,14.19,15.13,28.81,27.63,14.63,21.19,36.75,-8.0,18.44,12.13,23.31,19.44,19.31,15.31,27.13,,,,,,,,,,,,,,,,
8,	2020-08-14 10:31:33,218.18,18.23,4.0,0.0,0.0,0.0,503.0,,,,,0.0,7.95,101560.0,202.0,503.0,12.8,4.0,,,16.0,26.0,28.0,4.0,20.0,12.0,29.0,27.0,-105.81,-98.44,-81.75,-87.94,-89.63,-95.81,-93.94,-101.44,-87.81,-88.31,-83.19,-80.19,-79.0,-88.25,-88.38,-82.25,,,,,,,,,,,,,,,,,,-9.94,17.31,36.69,29.25,24.63,21.88,22.44,13.81,-8.0,12.5,21.19,25.5,20.19,17.44,13.81,18.63,,,,,,,,,,,,,,,,
9,	2020-08-14 10:31:34,238.38,19.58,4.0,0.0,0.0,0.0,566.0,,,,,0.0,2.65,81727.0,144.0,566.0,12.96,4.0,,,12.0,27.0,29.0,4.0,20.0,21.0,28.0,26.0,-92.75,-101.06,-94.19,-86.0,-89.38,-95.5,-81.25,-98.56,-87.25,-82.06,-86.56,-77.88,-78.44,-88.56,-76.88,-87.19,,,,,,,,,,,,,,,,,,21.38,14.38,22.0,27.38,25.69,16.44,37.44,16.75,16.13,18.81,15.25,24.38,21.5,7.06,28.19,13.38,,,,,,,,,,,,,,,,
10,	2020-08-14 10:31:36,229.01,22.68,4.0,0.0,0.0,0.0,577.0,,,,,0.0,8.58,73851.0,128.0,578.0,13.02,4.0,,,16.0,27.0,28.0,4.0,20.0,12.0,29.0,26.0,-106.31,-100.25,-78.69,-87.88,-88.75,-94.88,-91.25,-97.0,-91.38,-86.25,-83.13,-80.5,-81.19,-88.56,-90.44,-90.63,,,,,,,,,,,,,,,,,,-11.38,14.56,37.75,26.25,23.56,21.06,21.44,15.56,-8.19,19.13,22.56,25.38,20.38,17.0,13.69,13.5,,,,,,,,,,,,,,,,
11,	2020-08-14 10:31:37,204.06,23.3,4.0,0.0,0.0,0.0,440.0,,,,,0.0,5.68,64444.0,146.0,440.0,13.02,4.0,,,16.0,28.0,27.0,4.0,20.0,12.0,26.0,29.0,-110.38,-82.13,-105.13,-91.5,-90.44,-99.44,-99.69,-94.94,-88.69,-74.81,-82.19,-76.81,-77.63,-84.94,-85.88,-84.5,,,,,,,,,,,,,,,,,,-11.56,37.88,13.88,28.13,26.88,20.13,18.38,23.44,-9.25,27.88,19.94,24.19,21.19,16.44,15.19,18.19,,,,,,,,,,,,,,,,
12,	2020-08-14 10:31:38,196.66,23.25,4.0,0.0,0.0,0.0,506.0,,,,,0.0,15.02,82355.0,163.0,506.0,12.98,4.0,36.38,-81.63,12.0,4.0,26.0,27.0,28.0,29.0,20.0,21.0,-97.0,-88.19,-97.06,-102.5,-79.88,-92.19,-87.63,-94.19,-86.31,-77.25,-87.0,-83.69,-77.13,-87.56,-77.81,-88.19,,,,,,,,,,,,,,,,,-82.38,18.81,27.25,18.88,14.25,37.75,24.25,26.44,16.75,16.13,23.69,14.94,19.25,27.19,14.19,21.06,6.69,,,,,,,,,,,,,,,,
13,	2020-08-14 10:31:39,213.27,21.77,4.0,0.0,0.0,0.0,531.0,,,,,0.0,1.32,76190.0,143.0,531.0,12.72,4.0,,,20.0,11.0,16.0,27.0,28.0,29.0,12.0,4.0,-89.06,-103.44,-107.19,-98.38,-78.38,-90.56,-95.31,-87.63,-83.25,-92.25,-91.19,-85.69,-86.0,-93.31,-90.44,-82.38,,,,,,,,,,,,,,,,,,26.19,17.19,-10.69,14.94,37.06,23.88,22.56,29.38,18.56,17.19,-8.06,19.75,20.31,12.0,14.81,22.56,,,,,,,,,,,,,,,,
14,	2020-08-14 10:31:40,194.39,24.53,4.0,0.0,0.0,0.0,543.0,,,,,0.0,11.42,71712.0,132.0,543.0,12.98,4.0,,,12.0,20.0,26.0,27.0,28.0,29.0,16.0,4.0,-95.13,-88.19,-97.31,-101.31,-81.38,-93.44,-107.88,-87.5,-89.69,-82.13,-91.81,-85.94,-83.81,-92.0,-91.81,-81.13,,,,,,,,,,,,,,,,,,21.94,26.94,17.69,15.81,37.06,23.31,-11.44,28.19,16.19,19.75,11.88,19.56,22.0,12.44,-8.69,22.44,,,,,,,,,,,,,,,,
15,	2020-08-14 10:31:41,217.5,22.06,4.0,0.0,0.0,0.0,573.0,,,,,0.0,11.69,84770.0,148.0,573.0,13.34,4.0,,,16.0,12.0,26.0,27.0,28.0,29.0,20.0,4.0,-107.94,-95.75,-97.0,-101.44,-80.56,-92.44,-88.0,-87.56,-92.0,-89.75,-91.5,-85.75,-83.0,-91.5,-82.0,-81.13,,,,,,,,,,,,,,,,,,-11.56,22.0,17.5,15.13,37.88,25.19,27.0,28.25,-9.0,15.19,11.63,18.5,22.69,12.31,19.56,24.63,,,,,,,,,,,,,,,,
16,	2020-08-14 10:31:42,232.08,21.06,4.0,0.0,0.0,0.0,617.0,,,,,0.0,9.09,85916.0,139.0,617.0,13.1,4.0,,,12.0,20.0,26.0,27.0,28.0,29.0,16.0,4.0,-95.94,-88.0,-96.69,-101.0,-80.38,-92.69,-108.94,-87.63,-90.25,-82.06,-91.38,-85.63,-82.38,-90.94,-91.44,-81.19,,,,,,,,,,,,,,,,,,21.38,27.31,19.25,15.56,37.0,23.69,-12.69,28.0,14.63,19.69,12.25,19.75,23.13,13.63,-8.38,22.56,,,,,,,,,,,,,,,,
17,	2020-08-14 10:31:43,215.71,19.63,4.0,0.0,0.0,0.0,574.0,,,,,0.0,3.31,71799.0,125.0,573.0,13.12,4.0,,,12.0,20.0,26.0,27.0,28.0,29.0,16.0,4.0,-95.06,-87.88,-97.0,-100.81,-80.56,-93.06,-108.94,-87.38,-90.25,-82.25,-91.0,-85.5,-82.06,-90.94,-91.25,-81.31,,,,,,,,,,,,,,,,,,22.44,27.44,17.13,14.94,37.44,23.38,-12.75,28.13,15.13,19.88,13.06,19.13,23.56,13.56,-8.38,22.38,,,,,,,,,,,,,,,,
18,	2020-08-14 10:31:44,200.4,20.39,4.0,0.0,0.0,0.0,511.0,,,,,0.0,12.43,83199.0,163.0,511.0,12.9,4.0,,,12.0,20.0,26.0,27.0,28.0,29.0,16.0,4.0,-95.25,-88.19,-96.38,-100.81,-80.63,-92.88,-107.75,-87.56,-89.69,-82.19,-90.88,-85.25,-82.5,-91.31,-90.75,-81.31,,,,,,,,,,,,,,,,,,23.0,27.0,18.06,14.81,37.63,23.0,-11.44,28.0,16.13,19.5,13.31,19.44,23.25,13.5,-7.88,21.75,,,,,,,,,,,,,,,,
19,	2020-08-14 10:31:45,191.9,20.5,4.0,0.0,0.0,0.0,513.0,,,,,0.0,4.44,69302.0,135.0,514.0,13.2,4.0,,,12.0,20.0,26.0,27.0,28.0,29.0,16.0,4.0,-95.88,-88.06,-96.94,-101.38,-80.5,-92.75,-109.19,-87.56,-90.44,-82.56,-91.25,-86.0,-82.25,-90.69,-91.5,-81.38,,,,,,,,,,,,,,,,,,22.19,27.38,18.44,14.69,37.75,24.0,-12.63,29.13,15.13,20.0,12.75,18.56,24.31,14.31,-8.5,23.56,,,,,,,,,,,,,,,,
20,	2020-08-14 10:31:46,189.06,22.0,4.0,0.0,0.0,0.0,711.0,,,,,0.0,19.55,94000.0,132.0,711.0,14.02,4.0,,,12.0,20.0,26.0,27.0,28.0,29.0,16.0,4.0,-96.0,-88.19,-97.13,-101.56,-80.31,-92.69,-109.25,-87.63,-90.31,-82.44,-91.5,-85.38,-82.31,-90.81,-91.31,-81.25,,,,,,,,,,,,,,,,,,22.06,27.0,18.0,14.0,37.44,23.06,-12.88,28.5,14.75,19.63,12.19,19.38,24.44,13.25,-8.44,22.38,,,,,,,,,,,,,,,,
21,	2020-08-14 10:31:47,182.45,17.84,4.0,0.0,0.0,0.0,606.0,,,,,0.0,11.88,107621.0,178.0,606.0,14.08,4.0,,,12.0,20.0,26.0,27.0,28.0,29.0,16.0,4.0,-94.13,-88.69,-97.25,-102.69,-80.31,-93.13,-113.75,-85.81,-89.5,-82.13,-90.0,-84.69,-80.44,-89.0,-91.25,-80.44,,,,,,,,,,,,,,,,,,21.56,26.31,18.63,12.75,37.69,22.19,-18.0,27.25,15.81,19.44,14.56,20.88,25.63,15.38,-8.38,23.88,,,,,,,,,,,,,,,,
22,	2020-08-14 10:31:48,218.05,13.73,4.0,0.0,0.0,0.0,684.0,,,,,0.0,1.91,122244.0,179.0,683.0,12.82,4.0,27.75,-81.13,16.0,27.0,28.0,12.0,20.0,4.0,29.0,26.0,-112.75,-100.88,-80.81,-94.63,-87.63,-86.88,-93.0,-97.31,-91.75,-85.5,-83.63,-89.5,-82.75,-80.81,-90.38,-91.25,,,,,,,,,,,,,,,,,-82.0,-17.69,15.06,38.06,22.31,27.25,29.56,24.13,19.25,-9.06,18.13,23.0,16.0,18.38,23.38,14.06,12.44,,,,,,,,,,,,,,,,
23,	2020-08-14 10:31:49,209.05,18.32,4.0,0.0,0.0,0.0,544.0,,,,,0.0,14.34,103646.0,191.0,544.0,12.8,4.0,,,12.0,27.0,29.0,4.0,20.0,11.0,28.0,26.0,-96.38,-102.31,-94.38,-88.56,-90.63,-104.44,-81.75,-99.31,-90.94,-86.13,-90.75,-81.56,-83.0,-92.38,-82.31,-91.38,,,,,,,,,,,,,,,,,,20.69,15.0,22.94,28.5,25.13,15.94,37.44,15.81,14.75,18.5,13.06,23.31,18.38,17.38,24.31,13.44,,,,,,,,,,,,,,,,
24,	2020-08-14 10:31:50,202.06,15.94,4.0,0.0,0.0,0.0,542.0,,,,,0.0,7.2,110389.0,204.0,542.0,12.74,4.0,,,16.0,27.0,28.0,4.0,20.0,12.0,29.0,26.0,-113.13,-102.5,-81.31,-86.94,-90.44,-94.63,-93.63,-98.69,-91.69,-86.19,-82.13,-80.94,-82.0,-90.44,-90.0,-90.94,,,,,,,,,,,,,,,,,,-17.88,13.69,37.06,26.44,24.63,20.44,22.25,16.75,-8.31,18.63,23.5,22.31,19.44,15.5,15.19,14.88,,,,,,,,,,,,,,,,
25,	2020-08-14 10:31:51,212.66,15.62,4.0,0.0,0.0,0.0,581.0,,,,,0.0,1.88,104181.0,179.0,582.0,12.66,4.0,,,12.0,27.0,28.0,11.0,20.0,4.0,29.0,26.0,-100.13,-105.69,-82.94,-105.81,-92.0,-92.19,-96.19,-101.13,-87.69,-82.63,-81.0,-90.63,-81.13,-78.88,-88.94,-89.06,,,,,,,,,,,,,,,,,,20.81,13.88,38.06,16.75,26.75,27.94,23.94,16.19,16.0,19.75,23.94,18.19,18.0,23.19,14.13,12.31,,,,,,,,,,,,,,,,
26,	2020-08-14 10:31:52,196.84,19.49,4.0,0.0,0.0,0.0,554.0,,,,,0.0,2.37,74282.0,134.0,553.0,12.78,4.0,,,16.0,28.0,27.0,4.0,20.0,12.0,29.0,26.0,-116.06,-84.5,-107.94,-91.69,-95.63,-99.19,-98.13,-103.56,-88.81,-78.38,-83.13,-79.56,-79.56,-88.88,-88.19,-88.0,,,,,,,,,,,,,,,,,,-18.06,36.5,10.63,24.5,22.56,18.19,20.31,13.31,-8.31,24.25,19.19,21.63,18.94,14.13,14.13,12.88,,,,,,,,,,,,,,,,
27,	2020-08-14 10:31:53,198.14,20.3,4.0,0.0,0.0,0.0,447.0,,,,,0.0,11.28,87248.0,195.0,448.0,12.8,4.0,,,16.0,27.0,28.0,4.0,20.0,12.0,29.0,26.0,-113.31,-102.63,-80.88,-90.44,-91.69,-97.44,-94.25,-99.75,-88.63,-82.25,-80.13,-79.06,-79.81,-87.94,-89.5,-88.31,,,,,,,,,,,,,,,,,,-18.06,14.25,37.44,25.94,23.44,19.94,22.75,15.13,-8.56,20.63,24.38,23.06,18.94,15.69,12.44,12.88,,,,,,,,,,,,,,,,
28,	2020-08-14 10:31:54,195.06,22.5,4.0,0.0,0.0,0.0,514.0,,,,,0.0,5.64,69520.0,135.0,514.0,12.92,4.0,,,16.0,26.0,29.0,12.0,20.0,4.0,28.0,27.0,-115.69,-102.38,-96.75,-98.31,-92.81,-90.31,-83.19,-106.31,-89.5,-88.19,-88.06,-90.31,-81.06,-81.94,-81.88,-83.19,,,,,,,,,,,,,,,,,,-17.88,15.19,22.81,18.81,26.94,26.06,37.81,14.19,-9.5,12.0,13.25,15.63,17.69,21.94,22.06,18.69,,,,,,,,,,,,,,,,
29,	2020-08-14 10:31:55,191.14,21.99,4.0,0.0,0.0,0.0,557.0,,,,,0.0,8.44,83520.0,150.0,557.0,13.04,4.0,,,11.0,26.0,4.0,12.0,20.0,28.0,29.0,27.0,-106.5,-100.19,-91.19,-100.56,-90.69,-82.75,-95.38,-105.19,-89.38,-88.63,-80.13,-88.56,-82.69,-80.69,-87.88,-82.25,,,,,,,,,,,,,,,,,,15.81,16.13,27.38,19.56,27.19,38.31,23.94,13.38,17.0,13.38,21.56,14.31,16.56,23.06,14.56,20.44,,,,,,,,,,,,,,,,
30,	2020-08-14 10:31:56,192.08,22.73,4.0,0.0,0.0,0.0,553.0,,,,,0.0,11.93,75170.0,136.0,553.0,13.26,4.0,,,16.0,26.0,29.0,12.0,20.0,4.0,28.0,27.0,-110.63,-100.44,-94.5,-98.19,-92.44,-91.44,-81.31,-101.94,-89.38,-88.0,-86.94,-88.63,-80.06,-78.94,-78.19,-83.13,,,,,,,,,,,,,,,,,,-14.63,14.19,22.63,20.0,24.81,25.75,37.81,14.38,-9.31,12.06,14.06,14.38,18.31,23.5,25.44,18.25,,,,,,,,,,,,,,,,
31,	2020-08-14 10:31:57,203.07,21.12,4.0,0.0,0.0,0.0,494.0,,,,,0.0,4.45,78045.0,158.0,494.0,12.78,4.0,,,12.0,29.0,27.0,4.0,20.0,11.0,28.0,26.0,-96.88,-92.94,-102.31,-88.69,-88.31,-104.38,-80.13,-97.75,-87.19,-86.63,-82.63,-78.44,-78.88,-88.88,-76.81,-86.69,,,,,,,,,,,,,,,,,,20.0,23.44,13.75,26.69,26.06,15.56,37.94,17.25,15.94,15.5,18.88,22.75,19.94,18.88,27.5,14.94,,,,,,,,,,,,,,,,
32,	2020-08-14 10:31:58,226.55,21.02,4.0,0.0,0.0,0.0,450.0,,,,,0.0,17.78,97750.0,217.0,450.0,12.6,4.0,,,4.0,29.0,27.0,10.0,20.0,11.0,28.0,12.0,-89.56,-92.5,-101.81,-100.06,-89.38,-103.88,-80.06,-97.56,-76.06,-88.31,-84.81,-88.94,-80.06,-87.88,-79.0,-85.0,,,,,,,,,,,,,,,,,,27.56,24.63,13.31,13.88,27.0,15.19,37.81,18.94,24.81,16.13,20.13,11.94,22.56,18.81,27.13,17.38,,,,,,,,,,,,,,,,
33,	2020-08-14 10:31:59,219.92,17.9,4.0,0.0,0.0,0.0,461.0,,,,,0.0,9.19,101998.0,222.0,460.0,12.36,4.0,38.75,-74.88,12.0,27.0,28.0,11.0,20.0,4.0,29.0,26.0,-96.38,-102.56,-81.06,-103.94,-88.69,-88.25,-93.38,-98.0,-87.69,-84.75,-84.0,-91.31,-81.56,-79.81,-91.25,-90.81,,,,,,,,,,,,,,,,,-79.88,21.13,12.81,37.38,16.75,28.0,28.88,23.19,15.63,18.13,20.31,21.94,17.94,21.25,25.19,14.19,14.5,,,,,,,,,,,,,,,,
34,	2020-08-14 10:32:00,221.8,18.01,4.0,0.0,0.0,0.0,585.0,,,,,0.0,10.53,100321.0,171.0,586.0,12.6,4.0,,,10.0,12.0,28.0,11.0,20.0,4.0,29.0,27.0,-101.81,-98.44,-83.69,-103.88,-93.56,-90.38,-96.69,-106.5,-88.69,-84.63,-81.69,-90.0,-82.75,-76.88,-89.69,-84.94,,,,,,,,,,,,,,,,,,13.0,18.69,37.13,15.63,25.19,26.88,22.69,11.88,12.5,18.13,25.0,18.0,20.31,24.69,14.88,20.94,,,,,,,,,,,,,,,,
35,	2020-08-14 10:32:01,196.88,17.78,4.0,0.0,0.0,0.0,621.0,,,,,0.0,5.19,85505.0,138.0,620.0,12.72,4.0,,,16.0,26.0,27.0,4.0,20.0,12.0,29.0,28.0,-109.38,-95.31,-98.69,-84.88,-85.63,-92.38,-90.19,-77.44,-91.06,-90.81,-85.63,-80.63,-82.19,-88.44,-91.38,-83.25,,,,,,,,,,,,,,,,,,-17.56,16.06,14.0,28.13,26.69,21.38,24.0,37.56,-8.31,13.13,19.13,23.13,19.56,16.56,13.06,22.69,,,,,,,,,,,,,,,,
36,	2020-08-14 10:32:02,206.47,19.31,4.0,0.0,0.0,0.0,584.0,,,,,0.0,12.95,103746.0,178.0,584.0,12.72,4.0,,,5.0,11.0,28.0,12.0,20.0,4.0,27.0,29.0,-103.25,-103.0,-77.06,-95.0,-85.0,-87.38,-98.31,-89.63,-88.94,-87.75,-79.56,-86.25,-83.5,-77.44,-84.56,-89.0,,,,,,,,,,,,,,,,,,12.25,17.44,38.06,22.38,27.69,29.69,14.06,22.75,12.56,18.81,26.69,16.25,18.56,24.75,20.13,14.5,,,,,,,,,,,,,,,,
37,	2020-08-14 10:32:03,218.58,17.56,4.0,0.0,0.0,0.0,642.0,,,,,0.0,1.87,89026.0,138.0,643.0,12.9,4.0,,,12.0,26.0,29.0,4.0,20.0,11.0,27.0,28.0,-95.25,-97.81,-92.69,-87.44,-88.06,-103.19,-101.81,-80.19,-86.88,-86.0,-85.0,-78.0,-80.06,-86.5,-82.31,-75.5,,,,,,,,,,,,,,,,,,22.13,16.63,23.44,29.56,27.38,17.19,14.31,37.0,16.06,14.63,15.44,24.0,19.06,20.06,19.75,27.63,,,,,,,,,,,,,,,,
38,	2020-08-14 10:32:04,188.05,22.03,4.0,0.0,0.0,0.0,504.0,,,,,0.0,2.38,65943.0,131.0,504.0,12.71,4.0,,,12.0,26.0,29.0,4.0,20.0,11.0,27.0,28.0,-94.69,-97.88,-92.5,-86.88,-88.25,-103.06,-100.81,-80.19,-85.94,-85.94,-84.5,-77.06,-79.88,-87.56,-81.06,-75.31,,,,,,,,,,,,,,,,,,22.5,16.38,23.94,30.56,27.69,16.81,15.25,37.13,17.19,14.25,16.06,25.88,19.44,19.5,20.69,28.63,,,,,,,,,,,,,,,,
39,	2020-08-14 10:32:05,222.73,22.49,4.0,0.0,0.0,0.0,520.0,,,,,0.0,19.04,96823.0,186.0,520.0,12.74,4.0,,,12.0,26.0,29.0,4.0,20.0,11.0,28.0,27.0,-95.44,-97.69,-92.56,-87.56,-87.88,-102.63,-80.31,-101.81,-87.56,-85.81,-84.5,-79.19,-80.44,-87.44,-74.75,-81.5,,,,,,,,,,,,,,,,,,21.94,16.31,24.69,31.38,27.56,17.88,37.81,13.94,15.06,14.56,16.0,24.38,18.88,20.31,29.31,20.56,,,,,,,,,,,,,,,,
40,	2020-08-14 10:32:06,199.3,18.62,4.0,0.0,0.0,0.0,449.0,,,,,0.0,4.05,80072.0,178.0,449.0,12.72,4.0,,,12.0,27.0,29.0,4.0,20.0,11.0,26.0,28.0,-95.81,-101.25,-92.25,-88.06,-88.13,-103.38,-97.75,-79.94,-87.06,-81.94,-84.19,-77.81,-79.44,-87.44,-86.31,-74.75,,,,,,,,,,,,,,,,,,21.63,14.0,24.25,29.5,26.88,16.88,15.56,38.94,16.13,19.75,17.06,26.0,19.63,18.75,13.5,29.88,,,,,,,,,,,,,,,,
41,	2020-08-14 10:32:07,211.47,22.08,4.0,0.0,0.0,0.0,546.0,,,,,0.0,3.84,70272.0,129.0,546.0,12.56,4.0,,,12.0,29.0,26.0,4.0,20.0,11.0,27.0,28.0,-94.56,-92.88,-97.81,-87.38,-88.25,-103.13,-101.56,-80.5,-87.0,-84.94,-86.31,-78.19,-80.13,-87.81,-82.13,-75.38,,,,,,,,,,,,,,,,,,23.44,22.56,15.44,29.13,27.19,17.5,13.25,37.25,18.13,16.75,15.25,23.81,19.56,20.38,20.75,30.31,,,,,,,,,,,,,,,,
42,	2020-08-14 10:32:08,208.68,21.93,4.0,0.0,0.0,0.0,463.0,,,,,0.0,16.27,81792.0,177.0,463.0,12.8,4.0,,,11.0,28.0,29.0,4.0,20.0,12.0,27.0,26.0,-102.94,-80.69,-92.94,-87.63,-88.25,-95.38,-101.69,-98.06,-87.63,-76.19,-85.31,-78.56,-79.63,-86.88,-81.81,-86.38,,,,,,,,,,,,,,,,,,17.19,38.13,22.94,29.94,27.81,23.0,13.69,15.75,20.13,29.63,15.56,23.56,20.06,17.69,20.44,14.38,,,,,,,,,,,,,,,,
